"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","M1","TOT","IDX2015","Q","2000-Q2",13.6339,
"COL","M1","TOT","IDX2015","Q","2000-Q3",14.33405,
"COL","M1","TOT","IDX2015","Q","2000-Q4",15.12998,
"COL","M1","TOT","IDX2015","Q","2001-Q1",15.48253,
"COL","M1","TOT","IDX2015","Q","2001-Q2",15.41599,
"COL","M1","TOT","IDX2015","Q","2001-Q3",15.42762,
"COL","M1","TOT","IDX2015","Q","2001-Q4",16.54212,
"COL","M1","TOT","IDX2015","Q","2002-Q1",17.43618,
"COL","M1","TOT","IDX2015","Q","2002-Q2",18.22221,
"COL","M1","TOT","IDX2015","Q","2002-Q3",19.55648,
"COL","M1","TOT","IDX2015","Q","2002-Q4",20.28032,
"COL","M1","TOT","IDX2015","Q","2003-Q1",20.83884,
"COL","M1","TOT","IDX2015","Q","2003-Q2",21.1597,
"COL","M1","TOT","IDX2015","Q","2003-Q3",22.25866,
"COL","M1","TOT","IDX2015","Q","2003-Q4",23.34634,
"COL","M1","TOT","IDX2015","Q","2004-Q1",24.35903,
"COL","M1","TOT","IDX2015","Q","2004-Q2",24.55474,
"COL","M1","TOT","IDX2015","Q","2004-Q3",25.27688,
"COL","M1","TOT","IDX2015","Q","2004-Q4",26.54697,
"COL","M1","TOT","IDX2015","Q","2005-Q1",28.00758,
"COL","M1","TOT","IDX2015","Q","2005-Q2",29.17143,
"COL","M1","TOT","IDX2015","Q","2005-Q3",30.25609,
"COL","M1","TOT","IDX2015","Q","2005-Q4",31.96262,
"COL","M1","TOT","IDX2015","Q","2006-Q1",32.94674,
"COL","M1","TOT","IDX2015","Q","2006-Q2",34.96987,
"COL","M1","TOT","IDX2015","Q","2006-Q3",37.66327,
"COL","M1","TOT","IDX2015","Q","2006-Q4",38.51986,
"COL","M1","TOT","IDX2015","Q","2007-Q1",39.26826,
"COL","M1","TOT","IDX2015","Q","2007-Q2",40.55746,
"COL","M1","TOT","IDX2015","Q","2007-Q3",40.79242,
"COL","M1","TOT","IDX2015","Q","2007-Q4",43.19218,
"COL","M1","TOT","IDX2015","Q","2008-Q1",42.90862,
"COL","M1","TOT","IDX2015","Q","2008-Q2",43.45206,
"COL","M1","TOT","IDX2015","Q","2008-Q3",44.76403,
"COL","M1","TOT","IDX2015","Q","2008-Q4",45.93507,
"COL","M1","TOT","IDX2015","Q","2009-Q1",47.15833,
"COL","M1","TOT","IDX2015","Q","2009-Q2",47.93526,
"COL","M1","TOT","IDX2015","Q","2009-Q3",49.06027,
"COL","M1","TOT","IDX2015","Q","2009-Q4",50.25457,
"COL","M1","TOT","IDX2015","Q","2010-Q1",52.17025,
"COL","M1","TOT","IDX2015","Q","2010-Q2",54.55001,
"COL","M1","TOT","IDX2015","Q","2010-Q3",56.75683,
"COL","M1","TOT","IDX2015","Q","2010-Q4",58.62419,
"COL","M1","TOT","IDX2015","Q","2011-Q1",61.55947,
"COL","M1","TOT","IDX2015","Q","2011-Q2",63.48554,
"COL","M1","TOT","IDX2015","Q","2011-Q3",65.53942,
"COL","M1","TOT","IDX2015","Q","2011-Q4",68.22705,
"COL","M1","TOT","IDX2015","Q","2012-Q1",67.09611,
"COL","M1","TOT","IDX2015","Q","2012-Q2",68.5399,
"COL","M1","TOT","IDX2015","Q","2012-Q3",69.55305,
"COL","M1","TOT","IDX2015","Q","2012-Q4",71.42616,
"COL","M1","TOT","IDX2015","Q","2013-Q1",73.26291,
"COL","M1","TOT","IDX2015","Q","2013-Q2",77.32963,
"COL","M1","TOT","IDX2015","Q","2013-Q3",81.30704,
"COL","M1","TOT","IDX2015","Q","2013-Q4",83.36362,
"COL","M1","TOT","IDX2015","Q","2014-Q1",86.83968,
"COL","M1","TOT","IDX2015","Q","2014-Q2",90.34151,
"COL","M1","TOT","IDX2015","Q","2014-Q3",91.73042,
"COL","M1","TOT","IDX2015","Q","2014-Q4",93.40388,
"COL","M1","TOT","IDX2015","Q","2015-Q1",95.83577,
"COL","M1","TOT","IDX2015","Q","2015-Q2",98.09625,
"COL","M1","TOT","IDX2015","Q","2015-Q3",101.7398,
"COL","M1","TOT","IDX2015","Q","2015-Q4",104.3282,
"COL","M1","TOT","IDX2015","Q","2016-Q1",105.3781,
"COL","M1","TOT","IDX2015","Q","2016-Q2",104.9438,
"COL","M1","TOT","IDX2015","Q","2016-Q3",103.5426,
"COL","M1","TOT","IDX2015","Q","2016-Q4",103.7135,
"COL","M1","TOT","IDX2015","Q","2017-Q1",104.4651,
"COL","M1","TOT","IDX2015","Q","2017-Q2",103.7872,
"COL","M1","TOT","IDX2015","Q","2017-Q3",105.223,
"COL","M1","TOT","IDX2015","Q","2017-Q4",107.3485,
"COL","M1","TOT","IDX2015","Q","2018-Q1",110.1668,
"COL","M1","TOT","IDX2015","Q","2018-Q2",110.6437,
"COL","M1","TOT","IDX2015","Q","2018-Q3",112.5688,
"COL","M1","TOT","IDX2015","Q","2018-Q4",115.4064,
"COL","M1","TOT","IDX2015","Q","2019-Q1",119.1823,
"COL","M1","TOT","IDX2015","Q","2019-Q2",122.2738,
"COL","M1","TOT","IDX2015","Q","2019-Q3",126.3877,
"COL","M1","TOT","IDX2015","Q","2019-Q4",130.4623,
"COL","M1","TOT","IDX2015","Q","2020-Q1",135.4973,
"COL","M1","TOT","IDX2015","Q","2020-Q2",157.8824,
"COL","M1","TOT","IDX2015","Q","2020-Q3",161.0192,
"COL","M1","TOT","IDX2015","Q","2020-Q4",164.3291,
"COL","M1","TOT","IDX2015","Q","2021-Q1",171.7286,
"COL","M1","TOT","IDX2015","Q","2021-Q2",183.126,
"COL","M1","TOT","IDX2015","Q","2021-Q3",189.0411,
"COL","M1","TOT","IDX2015","Q","2021-Q4",194.616,
"COL","M1","TOT","IDX2015","Q","2022-Q1",200.1619,
"COL","M1","TOT","IDX2015","Q","2022-Q2",202.7267,
"COL","M1","TOT","IDX2015","Q","2022-Q3",203.0746,
"COL","M1","TOT","IDX2015","Q","2022-Q4",200.1705,
"COL","M1","TOT","IDX2015","Q","2023-Q1",196.4709,
"COL","M1","TOT","IDX2015","Q","2023-Q2",190.8233,
"CRI","M1","TOT","IDX2015","Q","2001-Q2",11.5078,
"CRI","M1","TOT","IDX2015","Q","2001-Q3",12.27939,
"CRI","M1","TOT","IDX2015","Q","2001-Q4",12.9166,
"CRI","M1","TOT","IDX2015","Q","2002-Q1",13.82916,
"CRI","M1","TOT","IDX2015","Q","2002-Q2",14.00022,
"CRI","M1","TOT","IDX2015","Q","2002-Q3",14.37862,
"CRI","M1","TOT","IDX2015","Q","2002-Q4",15.29142,
"CRI","M1","TOT","IDX2015","Q","2003-Q1",16.15908,
"CRI","M1","TOT","IDX2015","Q","2003-Q2",16.81785,
"CRI","M1","TOT","IDX2015","Q","2003-Q3",17.70769,
"CRI","M1","TOT","IDX2015","Q","2003-Q4",18.74896,
"CRI","M1","TOT","IDX2015","Q","2004-Q1",19.74975,
"CRI","M1","TOT","IDX2015","Q","2004-Q2",22.3004,
"CRI","M1","TOT","IDX2015","Q","2004-Q3",23.96091,
"CRI","M1","TOT","IDX2015","Q","2004-Q4",24.38858,
"CRI","M1","TOT","IDX2015","Q","2005-Q1",25.81073,
"CRI","M1","TOT","IDX2015","Q","2005-Q2",27.59577,
"CRI","M1","TOT","IDX2015","Q","2005-Q3",28.89437,
"CRI","M1","TOT","IDX2015","Q","2005-Q4",30.61782,
"CRI","M1","TOT","IDX2015","Q","2006-Q1",31.51091,
"CRI","M1","TOT","IDX2015","Q","2006-Q2",32.77837,
"CRI","M1","TOT","IDX2015","Q","2006-Q3",33.93543,
"CRI","M1","TOT","IDX2015","Q","2006-Q4",37.55028,
"CRI","M1","TOT","IDX2015","Q","2007-Q1",39.95407,
"CRI","M1","TOT","IDX2015","Q","2007-Q2",42.02083,
"CRI","M1","TOT","IDX2015","Q","2007-Q3",44.45485,
"CRI","M1","TOT","IDX2015","Q","2007-Q4",46.82439,
"CRI","M1","TOT","IDX2015","Q","2008-Q1",52.47303,
"CRI","M1","TOT","IDX2015","Q","2008-Q2",56.98619,
"CRI","M1","TOT","IDX2015","Q","2008-Q3",58.39993,
"CRI","M1","TOT","IDX2015","Q","2008-Q4",57.66082,
"CRI","M1","TOT","IDX2015","Q","2009-Q1",57.46803,
"CRI","M1","TOT","IDX2015","Q","2009-Q2",57.07854,
"CRI","M1","TOT","IDX2015","Q","2009-Q3",60.2517,
"CRI","M1","TOT","IDX2015","Q","2009-Q4",63.60882,
"CRI","M1","TOT","IDX2015","Q","2010-Q1",62.1227,
"CRI","M1","TOT","IDX2015","Q","2010-Q2",63.81013,
"CRI","M1","TOT","IDX2015","Q","2010-Q3",65.46654,
"CRI","M1","TOT","IDX2015","Q","2010-Q4",66.53513,
"CRI","M1","TOT","IDX2015","Q","2011-Q1",68.75204,
"CRI","M1","TOT","IDX2015","Q","2011-Q2",70.85507,
"CRI","M1","TOT","IDX2015","Q","2011-Q3",71.51357,
"CRI","M1","TOT","IDX2015","Q","2011-Q4",72.53684,
"CRI","M1","TOT","IDX2015","Q","2012-Q1",73.99585,
"CRI","M1","TOT","IDX2015","Q","2012-Q2",74.27261,
"CRI","M1","TOT","IDX2015","Q","2012-Q3",74.03258,
"CRI","M1","TOT","IDX2015","Q","2012-Q4",75.9489,
"CRI","M1","TOT","IDX2015","Q","2013-Q1",77.8558,
"CRI","M1","TOT","IDX2015","Q","2013-Q2",79.80724,
"CRI","M1","TOT","IDX2015","Q","2013-Q3",82.84038,
"CRI","M1","TOT","IDX2015","Q","2013-Q4",85.58946,
"CRI","M1","TOT","IDX2015","Q","2014-Q1",90.50146,
"CRI","M1","TOT","IDX2015","Q","2014-Q2",94.00717,
"CRI","M1","TOT","IDX2015","Q","2014-Q3",95.60116,
"CRI","M1","TOT","IDX2015","Q","2014-Q4",96.34579,
"CRI","M1","TOT","IDX2015","Q","2015-Q1",95.44336,
"CRI","M1","TOT","IDX2015","Q","2015-Q2",97.67443,
"CRI","M1","TOT","IDX2015","Q","2015-Q3",101.2153,
"CRI","M1","TOT","IDX2015","Q","2015-Q4",105.6669,
"CRI","M1","TOT","IDX2015","Q","2016-Q1",109.1916,
"CRI","M1","TOT","IDX2015","Q","2016-Q2",111.9077,
"CRI","M1","TOT","IDX2015","Q","2016-Q3",114.9118,
"CRI","M1","TOT","IDX2015","Q","2016-Q4",116.7734,
"CRI","M1","TOT","IDX2015","Q","2017-Q1",119.2734,
"CRI","M1","TOT","IDX2015","Q","2017-Q2",119.314,
"CRI","M1","TOT","IDX2015","Q","2017-Q3",120.465,
"CRI","M1","TOT","IDX2015","Q","2017-Q4",121.1597,
"CRI","M1","TOT","IDX2015","Q","2018-Q1",122.1619,
"CRI","M1","TOT","IDX2015","Q","2018-Q2",125.1413,
"CRI","M1","TOT","IDX2015","Q","2018-Q3",125.0627,
"CRI","M1","TOT","IDX2015","Q","2018-Q4",130.8642,
"CRI","M1","TOT","IDX2015","Q","2019-Q1",132.7127,
"CRI","M1","TOT","IDX2015","Q","2019-Q2",130.5934,
"CRI","M1","TOT","IDX2015","Q","2019-Q3",132.1148,
"CRI","M1","TOT","IDX2015","Q","2019-Q4",136.1887,
"CRI","M1","TOT","IDX2015","Q","2020-Q1",147.9981,
"CRI","M1","TOT","IDX2015","Q","2020-Q2",166.0528,
"CRI","M1","TOT","IDX2015","Q","2020-Q3",180.8067,
"CRI","M1","TOT","IDX2015","Q","2020-Q4",185.7254,
"CRI","M1","TOT","IDX2015","Q","2021-Q1",191.4299,
"CRI","M1","TOT","IDX2015","Q","2021-Q2",198.2906,
"CRI","M1","TOT","IDX2015","Q","2021-Q3",207.5466,
"CRI","M1","TOT","IDX2015","Q","2021-Q4",216.2803,
"CRI","M1","TOT","IDX2015","Q","2022-Q1",219.4442,
"CRI","M1","TOT","IDX2015","Q","2022-Q2",222.1406,
"CRI","M1","TOT","IDX2015","Q","2022-Q3",217.778,
"CRI","M1","TOT","IDX2015","Q","2022-Q4",209.8899,
"CRI","M1","TOT","IDX2015","Q","2023-Q1",204.1309,
"CRI","M1","TOT","IDX2015","Q","2023-Q2",201.0437,
"IND","M1","TOT","IDX2015","Q","1951-Q2",0.08379904,
"IND","M1","TOT","IDX2015","Q","1951-Q3",0.08210374,
"IND","M1","TOT","IDX2015","Q","1951-Q4",0.0796059,
"IND","M1","TOT","IDX2015","Q","1952-Q1",0.07778066,
"IND","M1","TOT","IDX2015","Q","1952-Q2",0.07576533,
"IND","M1","TOT","IDX2015","Q","1952-Q3",0.07596353,
"IND","M1","TOT","IDX2015","Q","1952-Q4",0.07520515,
"IND","M1","TOT","IDX2015","Q","1953-Q1",0.07437333,
"IND","M1","TOT","IDX2015","Q","1953-Q2",0.07520739,
"IND","M1","TOT","IDX2015","Q","1953-Q3",0.07502469,
"IND","M1","TOT","IDX2015","Q","1953-Q4",0.07575055,
"IND","M1","TOT","IDX2015","Q","1954-Q1",0.07672701,
"IND","M1","TOT","IDX2015","Q","1954-Q2",0.07724226,
"IND","M1","TOT","IDX2015","Q","1954-Q3",0.07794614,
"IND","M1","TOT","IDX2015","Q","1954-Q4",0.08012536,
"IND","M1","TOT","IDX2015","Q","1955-Q1",0.08162959,
"IND","M1","TOT","IDX2015","Q","1955-Q2",0.0833111,
"IND","M1","TOT","IDX2015","Q","1955-Q3",0.0863061,
"IND","M1","TOT","IDX2015","Q","1955-Q4",0.0891117,
"IND","M1","TOT","IDX2015","Q","1956-Q1",0.091525,
"IND","M1","TOT","IDX2015","Q","1956-Q2",0.09362604,
"IND","M1","TOT","IDX2015","Q","1956-Q3",0.09433938,
"IND","M1","TOT","IDX2015","Q","1956-Q4",0.09565759,
"IND","M1","TOT","IDX2015","Q","1957-Q1",0.09735372,
"IND","M1","TOT","IDX2015","Q","1957-Q2",0.09931013,
"IND","M1","TOT","IDX2015","Q","1957-Q3",0.09984045,
"IND","M1","TOT","IDX2015","Q","1957-Q4",0.1007029,
"IND","M1","TOT","IDX2015","Q","1958-Q1",0.1006587,
"IND","M1","TOT","IDX2015","Q","1958-Q2",0.1009943,
"IND","M1","TOT","IDX2015","Q","1958-Q3",0.1021387,
"IND","M1","TOT","IDX2015","Q","1958-Q4",0.1029592,
"IND","M1","TOT","IDX2015","Q","1959-Q1",0.1044544,
"IND","M1","TOT","IDX2015","Q","1959-Q2",0.1069292,
"IND","M1","TOT","IDX2015","Q","1959-Q3",0.1078022,
"IND","M1","TOT","IDX2015","Q","1959-Q4",0.109799,
"IND","M1","TOT","IDX2015","Q","1960-Q1",0.112382,
"IND","M1","TOT","IDX2015","Q","1960-Q2",0.1143506,
"IND","M1","TOT","IDX2015","Q","1960-Q3",0.1165419,
"IND","M1","TOT","IDX2015","Q","1960-Q4",0.1173155,
"IND","M1","TOT","IDX2015","Q","1961-Q1",0.118781,
"IND","M1","TOT","IDX2015","Q","1961-Q2",0.1190428,
"IND","M1","TOT","IDX2015","Q","1961-Q3",0.120542,
"IND","M1","TOT","IDX2015","Q","1961-Q4",0.122459,
"IND","M1","TOT","IDX2015","Q","1962-Q1",0.1252344,
"IND","M1","TOT","IDX2015","Q","1962-Q2",0.128618,
"IND","M1","TOT","IDX2015","Q","1962-Q3",0.131044,
"IND","M1","TOT","IDX2015","Q","1962-Q4",0.1340374,
"IND","M1","TOT","IDX2015","Q","1963-Q1",0.1367321,
"IND","M1","TOT","IDX2015","Q","1963-Q2",0.1407818,
"IND","M1","TOT","IDX2015","Q","1963-Q3",0.1456511,
"IND","M1","TOT","IDX2015","Q","1963-Q4",0.151226,
"IND","M1","TOT","IDX2015","Q","1964-Q1",0.1564062,
"IND","M1","TOT","IDX2015","Q","1964-Q2",0.1596755,
"IND","M1","TOT","IDX2015","Q","1964-Q3",0.1634739,
"IND","M1","TOT","IDX2015","Q","1964-Q4",0.1677737,
"IND","M1","TOT","IDX2015","Q","1965-Q1",0.170974,
"IND","M1","TOT","IDX2015","Q","1965-Q2",0.1744134,
"IND","M1","TOT","IDX2015","Q","1965-Q3",0.178475,
"IND","M1","TOT","IDX2015","Q","1965-Q4",0.1836725,
"IND","M1","TOT","IDX2015","Q","1966-Q1",0.1882679,
"IND","M1","TOT","IDX2015","Q","1966-Q2",0.1926026,
"IND","M1","TOT","IDX2015","Q","1966-Q3",0.1966973,
"IND","M1","TOT","IDX2015","Q","1966-Q4",0.199761,
"IND","M1","TOT","IDX2015","Q","1967-Q1",0.2054431,
"IND","M1","TOT","IDX2015","Q","1967-Q2",0.2073718,
"IND","M1","TOT","IDX2015","Q","1967-Q3",0.2111902,
"IND","M1","TOT","IDX2015","Q","1967-Q4",0.2173727,
"IND","M1","TOT","IDX2015","Q","1968-Q1",0.2219419,
"IND","M1","TOT","IDX2015","Q","1968-Q2",0.2267064,
"IND","M1","TOT","IDX2015","Q","1968-Q3",0.2306856,
"IND","M1","TOT","IDX2015","Q","1968-Q4",0.2333035,
"IND","M1","TOT","IDX2015","Q","1969-Q1",0.2389665,
"IND","M1","TOT","IDX2015","Q","1969-Q2",0.2472649,
"IND","M1","TOT","IDX2015","Q","1969-Q3",0.2545523,
"IND","M1","TOT","IDX2015","Q","1969-Q4",0.2597532,
"IND","M1","TOT","IDX2015","Q","1970-Q1",0.2678142,
"IND","M1","TOT","IDX2015","Q","1970-Q2",0.2806497,
"IND","M1","TOT","IDX2015","Q","1970-Q3",0.2898903,
"IND","M1","TOT","IDX2015","Q","1970-Q4",0.3012642,
"IND","M1","TOT","IDX2015","Q","1971-Q1",0.3087111,
"IND","M1","TOT","IDX2015","Q","1971-Q2",0.3138537,
"IND","M1","TOT","IDX2015","Q","1971-Q3",0.3244568,
"IND","M1","TOT","IDX2015","Q","1971-Q4",0.337265,
"IND","M1","TOT","IDX2015","Q","1972-Q1",0.3479306,
"IND","M1","TOT","IDX2015","Q","1972-Q2",0.3545329,
"IND","M1","TOT","IDX2015","Q","1972-Q3",0.368015,
"IND","M1","TOT","IDX2015","Q","1972-Q4",0.3789774,
"IND","M1","TOT","IDX2015","Q","1973-Q1",0.3971723,
"IND","M1","TOT","IDX2015","Q","1973-Q2",0.4180562,
"IND","M1","TOT","IDX2015","Q","1973-Q3",0.4355901,
"IND","M1","TOT","IDX2015","Q","1973-Q4",0.4503459,
"IND","M1","TOT","IDX2015","Q","1974-Q1",0.4662256,
"IND","M1","TOT","IDX2015","Q","1974-Q2",0.48434,
"IND","M1","TOT","IDX2015","Q","1974-Q3",0.495041,
"IND","M1","TOT","IDX2015","Q","1974-Q4",0.4977519,
"IND","M1","TOT","IDX2015","Q","1975-Q1",0.5063262,
"IND","M1","TOT","IDX2015","Q","1975-Q2",0.5153812,
"IND","M1","TOT","IDX2015","Q","1975-Q3",0.5333693,
"IND","M1","TOT","IDX2015","Q","1975-Q4",0.5451076,
"IND","M1","TOT","IDX2015","Q","1976-Q1",0.5547676,
"IND","M1","TOT","IDX2015","Q","1976-Q2",0.5743487,
"IND","M1","TOT","IDX2015","Q","1976-Q3",0.6034051,
"IND","M1","TOT","IDX2015","Q","1976-Q4",0.6341718,
"IND","M1","TOT","IDX2015","Q","1977-Q1",0.6580988,
"IND","M1","TOT","IDX2015","Q","1977-Q2",0.6782753,
"IND","M1","TOT","IDX2015","Q","1977-Q3",0.6995735,
"IND","M1","TOT","IDX2015","Q","1977-Q4",0.7375462,
"IND","M1","TOT","IDX2015","Q","1978-Q1",0.7318241,
"IND","M1","TOT","IDX2015","Q","1978-Q2",0.6172799,
"IND","M1","TOT","IDX2015","Q","1978-Q3",0.6360173,
"IND","M1","TOT","IDX2015","Q","1978-Q4",0.674197,
"IND","M1","TOT","IDX2015","Q","1979-Q1",0.7205887,
"IND","M1","TOT","IDX2015","Q","1979-Q2",0.7421404,
"IND","M1","TOT","IDX2015","Q","1979-Q3",0.7910184,
"IND","M1","TOT","IDX2015","Q","1979-Q4",0.7986318,
"IND","M1","TOT","IDX2015","Q","1980-Q1",0.8249986,
"IND","M1","TOT","IDX2015","Q","1980-Q2",0.8488815,
"IND","M1","TOT","IDX2015","Q","1980-Q3",0.8592139,
"IND","M1","TOT","IDX2015","Q","1980-Q4",0.904456,
"IND","M1","TOT","IDX2015","Q","1981-Q1",0.953249,
"IND","M1","TOT","IDX2015","Q","1981-Q2",0.9896086,
"IND","M1","TOT","IDX2015","Q","1981-Q3",1.017338,
"IND","M1","TOT","IDX2015","Q","1981-Q4",1.039617,
"IND","M1","TOT","IDX2015","Q","1982-Q1",1.05602,
"IND","M1","TOT","IDX2015","Q","1982-Q2",1.080109,
"IND","M1","TOT","IDX2015","Q","1982-Q3",1.116439,
"IND","M1","TOT","IDX2015","Q","1982-Q4",1.1566,
"IND","M1","TOT","IDX2015","Q","1983-Q1",1.1856,
"IND","M1","TOT","IDX2015","Q","1983-Q2",1.227789,
"IND","M1","TOT","IDX2015","Q","1983-Q3",1.278415,
"IND","M1","TOT","IDX2015","Q","1983-Q4",1.324889,
"IND","M1","TOT","IDX2015","Q","1984-Q1",1.37095,
"IND","M1","TOT","IDX2015","Q","1984-Q2",1.439433,
"IND","M1","TOT","IDX2015","Q","1984-Q3",1.50451,
"IND","M1","TOT","IDX2015","Q","1984-Q4",1.572026,
"IND","M1","TOT","IDX2015","Q","1985-Q1",1.632755,
"IND","M1","TOT","IDX2015","Q","1985-Q2",1.67938,
"IND","M1","TOT","IDX2015","Q","1985-Q3",1.725651,
"IND","M1","TOT","IDX2015","Q","1985-Q4",1.763094,
"IND","M1","TOT","IDX2015","Q","1986-Q1",1.819062,
"IND","M1","TOT","IDX2015","Q","1986-Q2",1.885269,
"IND","M1","TOT","IDX2015","Q","1986-Q3",1.963986,
"IND","M1","TOT","IDX2015","Q","1986-Q4",2.022439,
"IND","M1","TOT","IDX2015","Q","1987-Q1",2.121911,
"IND","M1","TOT","IDX2015","Q","1987-Q2",2.188715,
"IND","M1","TOT","IDX2015","Q","1987-Q3",2.244376,
"IND","M1","TOT","IDX2015","Q","1987-Q4",2.342366,
"IND","M1","TOT","IDX2015","Q","1988-Q1",2.420434,
"IND","M1","TOT","IDX2015","Q","1988-Q2",2.490401,
"IND","M1","TOT","IDX2015","Q","1988-Q3",2.600099,
"IND","M1","TOT","IDX2015","Q","1988-Q4",2.683117,
"IND","M1","TOT","IDX2015","Q","1989-Q1",2.793989,
"IND","M1","TOT","IDX2015","Q","1989-Q2",2.904424,
"IND","M1","TOT","IDX2015","Q","1989-Q3",3.083276,
"IND","M1","TOT","IDX2015","Q","1989-Q4",3.265178,
"IND","M1","TOT","IDX2015","Q","1990-Q1",3.405481,
"IND","M1","TOT","IDX2015","Q","1990-Q2",3.552669,
"IND","M1","TOT","IDX2015","Q","1990-Q3",3.631249,
"IND","M1","TOT","IDX2015","Q","1990-Q4",3.782449,
"IND","M1","TOT","IDX2015","Q","1991-Q1",3.94115,
"IND","M1","TOT","IDX2015","Q","1991-Q2",4.066298,
"IND","M1","TOT","IDX2015","Q","1991-Q3",4.223841,
"IND","M1","TOT","IDX2015","Q","1991-Q4",4.570337,
"IND","M1","TOT","IDX2015","Q","1992-Q1",4.864713,
"IND","M1","TOT","IDX2015","Q","1992-Q2",5.057832,
"IND","M1","TOT","IDX2015","Q","1992-Q3",5.178219,
"IND","M1","TOT","IDX2015","Q","1992-Q4",5.138805,
"IND","M1","TOT","IDX2015","Q","1993-Q1",5.188386,
"IND","M1","TOT","IDX2015","Q","1993-Q2",5.493783,
"IND","M1","TOT","IDX2015","Q","1993-Q3",5.637838,
"IND","M1","TOT","IDX2015","Q","1993-Q4",5.842986,
"IND","M1","TOT","IDX2015","Q","1994-Q1",6.276399,
"IND","M1","TOT","IDX2015","Q","1994-Q2",6.616398,
"IND","M1","TOT","IDX2015","Q","1994-Q3",6.990669,
"IND","M1","TOT","IDX2015","Q","1994-Q4",7.429017,
"IND","M1","TOT","IDX2015","Q","1995-Q1",7.759192,
"IND","M1","TOT","IDX2015","Q","1995-Q2",8.121467,
"IND","M1","TOT","IDX2015","Q","1995-Q3",8.369817,
"IND","M1","TOT","IDX2015","Q","1995-Q4",8.626344,
"IND","M1","TOT","IDX2015","Q","1996-Q1",8.796907,
"IND","M1","TOT","IDX2015","Q","1996-Q2",9.07168,
"IND","M1","TOT","IDX2015","Q","1996-Q3",9.336971,
"IND","M1","TOT","IDX2015","Q","1996-Q4",9.595487,
"IND","M1","TOT","IDX2015","Q","1997-Q1",9.917549,
"IND","M1","TOT","IDX2015","Q","1997-Q2",10.17694,
"IND","M1","TOT","IDX2015","Q","1997-Q3",10.52007,
"IND","M1","TOT","IDX2015","Q","1997-Q4",10.77547,
"IND","M1","TOT","IDX2015","Q","1998-Q1",11.02368,
"IND","M1","TOT","IDX2015","Q","1998-Q2",11.36319,
"IND","M1","TOT","IDX2015","Q","1998-Q3",11.71601,
"IND","M1","TOT","IDX2015","Q","1998-Q4",12.09426,
"IND","M1","TOT","IDX2015","Q","1999-Q1",12.5814,
"IND","M1","TOT","IDX2015","Q","1999-Q2",13.02106,
"IND","M1","TOT","IDX2015","Q","1999-Q3",13.42804,
"IND","M1","TOT","IDX2015","Q","1999-Q4",13.94486,
"IND","M1","TOT","IDX2015","Q","2000-Q1",14.47199,
"IND","M1","TOT","IDX2015","Q","2000-Q2",14.62771,
"IND","M1","TOT","IDX2015","Q","2000-Q3",14.98828,
"IND","M1","TOT","IDX2015","Q","2000-Q4",15.53469,
"IND","M1","TOT","IDX2015","Q","2001-Q1",15.85188,
"IND","M1","TOT","IDX2015","Q","2001-Q2",16.35867,
"IND","M1","TOT","IDX2015","Q","2001-Q3",16.89244,
"IND","M1","TOT","IDX2015","Q","2001-Q4",17.17746,
"IND","M1","TOT","IDX2015","Q","2002-Q1",17.58937,
"IND","M1","TOT","IDX2015","Q","2002-Q2",18.19905,
"IND","M1","TOT","IDX2015","Q","2002-Q3",18.80005,
"IND","M1","TOT","IDX2015","Q","2002-Q4",19.32597,
"IND","M1","TOT","IDX2015","Q","2003-Q1",19.85832,
"IND","M1","TOT","IDX2015","Q","2003-Q2",20.56288,
"IND","M1","TOT","IDX2015","Q","2003-Q3",21.34157,
"IND","M1","TOT","IDX2015","Q","2003-Q4",22.37611,
"IND","M1","TOT","IDX2015","Q","2004-Q1",23.38307,
"IND","M1","TOT","IDX2015","Q","2004-Q2",24.35859,
"IND","M1","TOT","IDX2015","Q","2004-Q3",25.10471,
"IND","M1","TOT","IDX2015","Q","2004-Q4",26.29709,
"IND","M1","TOT","IDX2015","Q","2005-Q1",26.86185,
"IND","M1","TOT","IDX2015","Q","2005-Q2",28.11058,
"IND","M1","TOT","IDX2015","Q","2005-Q3",29.69218,
"IND","M1","TOT","IDX2015","Q","2005-Q4",31.14096,
"IND","M1","TOT","IDX2015","Q","2006-Q1",32.87873,
"IND","M1","TOT","IDX2015","Q","2006-Q2",34.80457,
"IND","M1","TOT","IDX2015","Q","2006-Q3",35.6226,
"IND","M1","TOT","IDX2015","Q","2006-Q4",37.20228,
"IND","M1","TOT","IDX2015","Q","2007-Q1",38.84509,
"IND","M1","TOT","IDX2015","Q","2007-Q2",39.45238,
"IND","M1","TOT","IDX2015","Q","2007-Q3",41.08479,
"IND","M1","TOT","IDX2015","Q","2007-Q4",43.18911,
"IND","M1","TOT","IDX2015","Q","2008-Q1",45.86034,
"IND","M1","TOT","IDX2015","Q","2008-Q2",47.18686,
"IND","M1","TOT","IDX2015","Q","2008-Q3",48.34592,
"IND","M1","TOT","IDX2015","Q","2008-Q4",48.96835,
"IND","M1","TOT","IDX2015","Q","2009-Q1",50.5064,
"IND","M1","TOT","IDX2015","Q","2009-Q2",53.1506,
"IND","M1","TOT","IDX2015","Q","2009-Q3",55.25169,
"IND","M1","TOT","IDX2015","Q","2009-Q4",56.97733,
