peri;mes;codipart;detapart;importe;mza;naci;importe_hoy
2020;12;10;Regalias;705.54;4.001693;3.858826;18621.25
2020;12;9;No Tributarios;1838.47;4.001693;3.858826;48522.57
2020;12;8;Otros Tributarios;10.58;4.001693;3.858826;279.24
2020;12;7;Sellos y Tasas de Justicia;618.43;4.001693;3.858826;16322.17
2020;12;6;Inmobiliario;232.91;4.001693;3.858826;6147.17
2020;12;5;Automotor;340.03;4.001693;3.858826;8974.38
2020;12;4;Ingresos Brutos;4255.77;4.001693;3.858826;112322.15
2020;12;3;Tributarios;5457.72;4.001693;3.858826;144045.10
2020;12;2;De Origen Provincial;7296.19;4.001693;3.858826;192567.67
2020;12;1;Recursos Corrientes;18793.20;4.001693;3.858826;496007.20
2021;1;55;Resultado Operativo - Amortizacion de la D Consolidada;6561.74;4.180148;4.015071;165790.01
2021;1;54;Amortizacion de la Deuda Consolidada;194.20;4.180148;4.015071;4906.69
2021;1;53;IX. Resultado Operativo (VIII-IX);6755.94;4.180148;4.015071;170696.70
2021;1;52;VIII. Egresos Totales (II+V+VI+VII);8598.17;4.180148;4.015071;217242.79
2021;1;51;VII. Ingresos Totales (I+IV);15354.11;4.180148;4.015071;387939.50
2021;1;50;Otros;0.00;4.180148;4.015071;0.00
2021;1;49;Compra de Acciones, Titulos, Valores, Otros;0.00;4.180148;4.015071;0.00
2021;1;48;Prestamos;7.26;4.180148;4.015071;183.43
2021;1;47;Inversion Financiera;7.26;4.180148;4.015071;183.43
2021;1;46;al Sector Privado;0.00;4.180148;4.015071;0.00
2021;1;45;al Sector Publico+Remesas al IPV;0.15;4.180148;4.015071;3.79
2021;1;44;Transferencias para financiar Erogaciones de Capital;0.15;4.180148;4.015071;3.79
2021;1;43;Trabajos Publicos;3.93;4.180148;4.015071;99.30
2021;1;42;Bienes de Capital;1.47;4.180148;4.015071;37.14
2021;1;41;VI. Erogaciones de Capital;12.81;4.180148;4.015071;323.66
2021;1;40;Resto Otros Recursos de Capital;308.33;4.180148;4.015071;7790.32
2021;1;39;Fondo Residual;0.00;4.180148;4.015071;0.00
2021;1;38;Venta de Acciones;0.00;4.180148;4.015071;0.00
2021;1;37;Otros Recursos de Capital;308.33;4.180148;4.015071;7790.32
2021;1;36;Reembolsos de Prestamos;0.01;4.180148;4.015071;0.25
2021;1;35;Reembolsos de Obras Publicas;0.00;4.180148;4.015071;0.00
2021;1;34;V. Recursos de Capital;308.34;4.180148;4.015071;7790.57
2021;1;33;IV.Resultado Economico Neto de Remesas;6460.41;4.180148;4.015071;163229.79
2021;1;32;Remesas EMT;30.50;4.180148;4.015071;770.62
2021;1;31;Remesas ATM;51.84;4.180148;4.015071;1309.80
2021;1;30;Resultado Economico con Remesas;6542.75;4.180148;4.015071;165310.21
2021;1;29;Otras Erogaciones Corrientes;1.30;4.180148;4.015071;32.85
2021;1;28;Otras Transferencias;702.05;4.180148;4.015071;17738.11
2021;1;27;Municipios;762.80;4.180148;4.015071;19273.03
2021;1;26;Transferencias a Municipios y Otros;1464.85;4.180148;4.015071;37011.14
2021;1;25;Intereses y Gastos de la Deuda;248.86;4.180148;4.015071;6287.74
2021;1;24;Otros Servicios;386.37;4.180148;4.015071;9762.09
2021;1;23;Bienes Corrientes;80.65;4.180148;4.015071;2037.72
2021;1;22;Locaciones de Servicio;35.68;4.180148;4.015071;901.50
2021;1;21;Personal;6285.31;4.180148;4.015071;158805.69
2021;1;20;Erogaciones Corrientes;8503.02;4.180148;4.015071;214838.72
2021;1;19;Aportes no Reintegrables;130.00;4.180148;4.015071;3284.60
2021;1;18;Coparticipacion Vial;12.03;4.180148;4.015071;303.95
2021;1;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;157.77;4.180148;4.015071;3986.24
2021;1;16;Regimenes Especiales Nacionales s/Financ. Educativo;1303.01;4.180148;4.015071;32922.07
2021;1;15;Coparticipacion Federal + Financ. Educativo;7580.85;4.180148;4.015071;191539.02
2021;1;14;De Origen Nacional;9183.66;4.180148;4.015071;232035.88
2021;1;13;Otros no Tributarios;428.84;4.180148;4.015071;10835.14
2021;1;12;Remesas del Instituto de Juegos y Casino;0.00;4.180148;4.015071;0.00
2021;1;11;Tasas Retributivas de Servicios;167.02;4.180148;4.015071;4219.96
2021;1;10;Regalias;854.46;4.180148;4.015071;21588.93
2021;1;9;No Tributarios;1450.32;4.180148;4.015071;36644.03
2021;1;8;Otros Tributarios;44.53;4.180148;4.015071;1125.10
2021;1;7;Sellos y Tasas de Justicia;584.19;4.180148;4.015071;14760.24
2021;1;6;Inmobiliario;57.33;4.180148;4.015071;1448.51
2021;1;5;Automotor;150.22;4.180148;4.015071;3795.48
2021;1;4;Ingresos Brutos;3575.52;4.180148;4.015071;90339.68
2021;1;3;Tributarios;4411.79;4.180148;4.015071;111469.02
2021;1;2;De Origen Provincial;5862.11;4.180148;4.015071;148113.05
2021;1;1;Recursos Corrientes;15045.77;4.180148;4.015071;380148.93
2021;2;55;Resultado Operativo - Amortizacion de la D Consolidada;8186.53;4.350785;4.158595;198729.91
2021;2;54;Amortizacion de la Deuda Consolidada;228.98;4.350785;4.158595;5558.54
2021;2;53;IX. Resultado Operativo (VIII-IX);8415.51;4.350785;4.158595;204288.46
2021;2;52;VIII. Egresos Totales (II+V+VI+VII);12848.69;4.350785;4.158595;311904.93
2021;2;51;VII. Ingresos Totales (I+IV);21264.20;4.350785;4.158595;516193.39
2021;2;50;Otros;0.00;4.350785;4.158595;0.00
2021;2;49;Compra de Acciones, Titulos, Valores, Otros;0.57;4.350785;4.158595;13.84
2021;2;48;Prestamos;7.15;4.350785;4.158595;173.57
2021;2;47;Inversion Financiera;7.72;4.350785;4.158595;187.40
2021;2;46;al Sector Privado;0.00;4.350785;4.158595;0.00
2021;2;45;al Sector Publico+Remesas al IPV;10.53;4.350785;4.158595;255.62
2021;2;44;Transferencias para financiar Erogaciones de Capital;10.53;4.350785;4.158595;255.62
2021;2;43;Trabajos Publicos;360.42;4.350785;4.158595;8749.28
2021;2;42;Bienes de Capital;6.99;4.350785;4.158595;169.68
2021;2;41;VI. Erogaciones de Capital;385.66;4.350785;4.158595;9361.99
2021;2;40;Resto Otros Recursos de Capital;6114.00;4.350785;4.158595;148418.77
2021;2;39;Fondo Residual;3.92;4.350785;4.158595;95.16
2021;2;38;Venta de Acciones;0.00;4.350785;4.158595;0.00
2021;2;37;Otros Recursos de Capital;6117.92;4.350785;4.158595;148513.93
2021;2;36;Reembolsos de Prestamos;5.20;4.350785;4.158595;126.23
2021;2;35;Reembolsos de Obras Publicas;0.00;4.350785;4.158595;0.00
2021;2;34;V. Recursos de Capital;6123.12;4.350785;4.158595;148640.16
2021;2;33;IV.Resultado Economico Neto de Remesas;2678.05;4.350785;4.158595;65010.28
2021;2;32;Remesas EMT;31.86;4.350785;4.158595;773.41
2021;2;31;Remesas ATM;51.32;4.350785;4.158595;1245.80
2021;2;30;Resultado Economico con Remesas;2761.23;4.350785;4.158595;67029.50
2021;2;29;Otras Erogaciones Corrientes;1.30;4.350785;4.158595;31.56
2021;2;28;Otras Transferencias;1387.30;4.350785;4.158595;33677.03
2021;2;27;Municipios;2482.59;4.350785;4.158595;60265.45
2021;2;26;Transferencias a Municipios y Otros;3869.89;4.350785;4.158595;93942.48
2021;2;25;Intereses y Gastos de la Deuda;110.94;4.350785;4.158595;2693.09
2021;2;24;Otros Servicios;693.37;4.350785;4.158595;16831.72
2021;2;23;Bienes Corrientes;285.97;4.350785;4.158595;6941.99
2021;2;22;Locaciones de Servicio;41.10;4.350785;4.158595;997.71
2021;2;21;Personal;7377.28;4.350785;4.158595;179085.18
2021;2;20;Erogaciones Corrientes;12379.85;4.350785;4.158595;300523.73
2021;2;19;Aportes no Reintegrables;609.14;4.350785;4.158595;14787.01
2021;2;18;Coparticipacion Vial;61.52;4.350785;4.158595;1493.41
2021;2;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;157.72;4.350785;4.158595;3828.69
2021;2;16;Regimenes Especiales Nacionales s/Financ. Educativo;1040.75;4.350785;4.158595;25264.45
2021;2;15;Coparticipacion Federal + Financ. Educativo;5300.82;4.350785;4.158595;128678.63
2021;2;14;De Origen Nacional;7169.95;4.350785;4.158595;174052.20
2021;2;13;Otros no Tributarios;829.26;4.350785;4.158595;20130.48
2021;2;12;Remesas del Instituto de Juegos y Casino;0.00;4.350785;4.158595;0.00
2021;2;11;Tasas Retributivas de Servicios;232.98;4.350785;4.158595;5655.64
2021;2;10;Regalias;941.04;4.350785;4.158595;22843.96
2021;2;9;No Tributarios;2003.28;4.350785;4.158595;48630.09
2021;2;8;Otros Tributarios;19.29;4.350785;4.158595;468.27
2021;2;7;Sellos y Tasas de Justicia;603.49;4.350785;4.158595;14649.86
2021;2;6;Inmobiliario;51.68;4.350785;4.158595;1254.54
2021;2;5;Automotor;1115.23;4.350785;4.158595;27072.47
2021;2;4;Ingresos Brutos;4178.16;4.350785;4.158595;101425.80
2021;2;3;Tributarios;5967.85;4.350785;4.158595;144870.94
2021;2;2;De Origen Provincial;7971.13;4.350785;4.158595;193501.03
2021;2;1;Recursos Corrientes;15141.08;4.350785;4.158595;367553.23
2021;3;55;Resultado Operativo - Amortizacion de la D Consolidada;-1588.20;4.539557;4.358657;-36950.70
2021;3;54;Amortizacion de la Deuda Consolidada;516.08;4.539557;4.358657;12007.00
2021;3;53;IX. Resultado Operativo (VIII-IX);-1072.12;4.539557;4.358657;-24943.70
2021;3;52;VIII. Egresos Totales (II+V+VI+VII);22217.14;4.539557;4.358657;516899.00
2021;3;51;VII. Ingresos Totales (I+IV);21145.02;4.539557;4.358657;491955.29
2021;3;50;Otros;0.00;4.539557;4.358657;0.00
2021;3;49;Compra de Acciones, Titulos, Valores, Otros;6127.33;4.539557;4.358657;142557.09
2021;3;48;Prestamos;9.94;4.539557;4.358657;231.26
2021;3;47;Inversion Financiera;6137.27;4.539557;4.358657;142788.35
2021;3;46;al Sector Privado;0.00;4.539557;4.358657;0.00
2021;3;45;al Sector Publico+Remesas al IPV;123.41;4.539557;4.358657;2871.23
2021;3;44;Transferencias para financiar Erogaciones de Capital;123.41;4.539557;4.358657;2871.23
2021;3;43;Trabajos Publicos;383.66;4.539557;4.358657;8926.15
2021;3;42;Bienes de Capital;19.63;4.539557;4.358657;456.71
2021;3;41;VI. Erogaciones de Capital;6663.97;4.539557;4.358657;155042.43
2021;3;40;Resto Otros Recursos de Capital;77.67;4.539557;4.358657;1807.05
2021;3;39;Fondo Residual;0.97;4.539557;4.358657;22.57
2021;3;38;Venta de Acciones;0.00;4.539557;4.358657;0.00
2021;3;37;Otros Recursos de Capital;78.64;4.539557;4.358657;1829.62
2021;3;36;Reembolsos de Prestamos;5.21;4.539557;4.358657;121.21
2021;3;35;Reembolsos de Obras Publicas;0.00;4.539557;4.358657;0.00
2021;3;34;V. Recursos de Capital;83.85;4.539557;4.358657;1950.84
2021;3;33;IV.Resultado Economico Neto de Remesas;5508.00;4.539557;4.358657;128147.89
2021;3;32;Remesas EMT;33.31;4.539557;4.358657;774.98
2021;3;31;Remesas ATM;66.75;4.539557;4.358657;1552.99
2021;3;30;Resultado Economico con Remesas;5608.06;4.539557;4.358657;130475.87
2021;3;29;Otras Erogaciones Corrientes;1.30;4.539557;4.358657;30.25
2021;3;28;Otras Transferencias;2132.53;4.539557;4.358657;49614.96
2021;3;27;Municipios;2688.69;4.539557;4.358657;62554.46
2021;3;26;Transferencias a Municipios y Otros;4821.22;4.539557;4.358657;112169.42
2021;3;25;Intereses y Gastos de la Deuda;1007.64;4.539557;4.358657;23443.53
2021;3;24;Otros Servicios;1242.07;4.539557;4.358657;28897.72
2021;3;23;Bienes Corrientes;735.09;4.539557;4.358657;17102.44
2021;3;22;Locaciones de Servicio;42.32;4.539557;4.358657;984.61
2021;3;21;Personal;7603.47;4.539557;4.358657;176900.63
2021;3;20;Erogaciones Corrientes;15453.11;4.539557;4.358657;359528.59
2021;3;19;Aportes no Reintegrables;596.38;4.539557;4.358657;13875.24
2021;3;18;Coparticipacion Vial;107.36;4.539557;4.358657;2497.81
2021;3;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;157.49;4.539557;4.358657;3664.13
2021;3;16;Regimenes Especiales Nacionales s/Financ. Educativo;1518.11;4.539557;4.358657;35320.01
2021;3;15;Coparticipacion Federal + Financ. Educativo;10008.87;4.539557;4.358657;232864.12
2021;3;14;De Origen Nacional;12388.21;4.539557;4.358657;288221.32
2021;3;13;Otros no Tributarios;803.96;4.539557;4.358657;18704.75
2021;3;12;Remesas del Instituto de Juegos y Casino;0.00;4.539557;4.358657;0.00
2021;3;11;Tasas Retributivas de Servicios;315.26;4.539557;4.358657;7334.77
2021;3;10;Regalias;956.82;4.539557;4.358657;22261.16
2021;3;9;No Tributarios;2076.04;4.539557;4.358657;48300.68
2021;3;8;Otros Tributarios;18.53;4.539557;4.358657;431.11
2021;3;7;Sellos y Tasas de Justicia;536.60;4.539557;4.358657;12484.42
2021;3;6;Inmobiliario;783.10;4.539557;4.358657;18219.43
2021;3;5;Automotor;918.81;4.539557;4.358657;21376.83
2021;3;4;Ingresos Brutos;4339.88;4.539557;4.358657;100970.67
2021;3;3;Tributarios;6596.92;4.539557;4.358657;153482.46
2021;3;2;De Origen Provincial;8672.96;4.539557;4.358657;201783.14
2021;3;1;Recursos Corrientes;21061.17;4.539557;4.358657;490004.46
2021;4;55;Resultado Operativo - Amortizacion de la D Consolidada;7927.43;4.728822;4.536503;177055.92
2021;4;54;Amortizacion de la Deuda Consolidada;713.99;4.728822;4.536503;15946.68
2021;4;53;IX. Resultado Operativo (VIII-IX);8641.42;4.728822;4.536503;193002.60
2021;4;52;VIII. Egresos Totales (II+V+VI+VII);15810.35;4.728822;4.536503;353117.73
2021;4;51;VII. Ingresos Totales (I+IV);24451.77;4.728822;4.536503;546120.33
2021;4;50;Otros;0.00;4.728822;4.536503;0.00
2021;4;49;Compra de Acciones, Titulos, Valores, Otros;85.09;4.728822;4.536503;1900.45
2021;4;48;Prestamos;9.50;4.728822;4.536503;212.18
2021;4;47;Inversion Financiera;94.59;4.728822;4.536503;2112.63
2021;4;46;al Sector Privado;0.00;4.728822;4.536503;0.00
2021;4;45;al Sector Publico+Remesas al IPV;103.60;4.728822;4.536503;2313.86
2021;4;44;Transferencias para financiar Erogaciones de Capital;103.60;4.728822;4.536503;2313.86
2021;4;43;Trabajos Publicos;331.10;4.728822;4.536503;7394.98
2021;4;42;Bienes de Capital;20.59;4.728822;4.536503;459.87
2021;4;41;VI. Erogaciones de Capital;549.88;4.728822;4.536503;12281.35
2021;4;40;Resto Otros Recursos de Capital;6315.41;4.728822;4.536503;141052.11
2021;4;39;Fondo Residual;0.96;4.728822;4.536503;21.44
2021;4;38;Venta de Acciones;0.00;4.728822;4.536503;0.00
2021;4;37;Otros Recursos de Capital;6316.37;4.728822;4.536503;141073.55
2021;4;36;Reembolsos de Prestamos;24.36;4.728822;4.536503;544.07
2021;4;35;Reembolsos de Obras Publicas;0.00;4.728822;4.536503;0.00
2021;4;34;V. Recursos de Capital;6340.73;4.728822;4.536503;141617.62
2021;4;33;IV.Resultado Economico Neto de Remesas;2850.57;4.728822;4.536503;63666.32
2021;4;32;Remesas EMT;33.04;4.728822;4.536503;737.93
2021;4;31;Remesas ATM;56.80;4.728822;4.536503;1268.60
2021;4;30;Resultado Economico con Remesas;2940.41;4.728822;4.536503;65672.86
2021;4;29;Otras Erogaciones Corrientes;1.30;4.728822;4.536503;29.03
2021;4;28;Otras Transferencias;1734.84;4.728822;4.536503;38746.95
2021;4;27;Municipios;3373.32;4.728822;4.536503;75341.73
2021;4;26;Transferencias a Municipios y Otros;5108.16;4.728822;4.536503;114088.67
2021;4;25;Intereses y Gastos de la Deuda;182.08;4.728822;4.536503;4066.68
2021;4;24;Otros Servicios;1374.88;4.728822;4.536503;30707.39
2021;4;23;Bienes Corrientes;821.20;4.728822;4.536503;18341.17
2021;4;22;Locaciones de Servicio;41.17;4.728822;4.536503;919.52
2021;4;21;Personal;7641.84;4.728822;4.536503;170677.39
2021;4;20;Erogaciones Corrientes;15170.63;4.728822;4.536503;338829.85
2021;4;19;Aportes no Reintegrables;128.82;4.728822;4.536503;2877.14
2021;4;18;Coparticipacion Vial;59.27;4.728822;4.536503;1323.77
2021;4;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;185.36;4.728822;4.536503;4139.94
2021;4;16;Regimenes Especiales Nacionales s/Financ. Educativo;1292.12;4.728822;4.536503;28858.97
2021;4;15;Coparticipacion Federal + Financ. Educativo;7708.87;4.728822;4.536503;172174.47
2021;4;14;De Origen Nacional;9374.44;4.728822;4.536503;209374.30
2021;4;13;Otros no Tributarios;1494.16;4.728822;4.536503;33371.46
2021;4;12;Remesas del Instituto de Juegos y Casino;23.34;4.728822;4.536503;521.29
2021;4;11;Tasas Retributivas de Servicios;281.01;4.728822;4.536503;6276.24
2021;4;10;Regalias;1031.57;4.728822;4.536503;23039.70
2021;4;9;No Tributarios;2830.08;4.728822;4.536503;63208.69
2021;4;8;Otros Tributarios;38.83;4.728822;4.536503;867.25
2021;4;7;Sellos y Tasas de Justicia;738.93;4.728822;4.536503;16503.70
2021;4;6;Inmobiliario;435.02;4.728822;4.536503;9715.99
2021;4;5;Automotor;550.72;4.728822;4.536503;12300.11
2021;4;4;Ingresos Brutos;4143.02;4.728822;4.536503;92532.67
2021;4;3;Tributarios;5906.52;4.728822;4.536503;131919.72
2021;4;2;De Origen Provincial;8736.60;4.728822;4.536503;195128.41
2021;4;1;Recursos Corrientes;18111.04;4.728822;4.536503;404502.71
2021;5;55;Resultado Operativo - Amortizacion de la D Consolidada;-6135.57;4.900755;4.687250;-132227.85
2021;5;54;Amortizacion de la Deuda Consolidada;639.97;4.900755;4.687250;13792.01
2021;5;53;IX. Resultado Operativo (VIII-IX);-5495.60;4.900755;4.687250;-118435.84
2021;5;52;VIII. Egresos Totales (II+V+VI+VII);24917.44;4.900755;4.687250;536996.48
2021;5;51;VII. Ingresos Totales (I+IV);19421.84;4.900755;4.687250;418560.64
2021;5;50;Otros;0.00;4.900755;4.687250;0.00
2021;5;49;Compra de Acciones, Titulos, Valores, Otros;6444.87;4.900755;4.687250;138893.58
2021;5;48;Prestamos;9.84;4.900755;4.687250;212.06
2021;5;47;Inversion Financiera;6454.71;4.900755;4.687250;139105.64
2021;5;46;al Sector Privado;0.00;4.900755;4.687250;0.00
2021;5;45;al Sector Publico+Remesas al IPV;81.51;4.900755;4.687250;1756.62
2021;5;44;Transferencias para financiar Erogaciones de Capital;81.51;4.900755;4.687250;1756.62
2021;5;43;Trabajos Publicos;515.70;4.900755;4.687250;11113.87
2021;5;42;Bienes de Capital;72.86;4.900755;4.687250;1570.21
2021;5;41;VI. Erogaciones de Capital;7124.78;4.900755;4.687250;153546.34
2021;5;40;Resto Otros Recursos de Capital;6.74;4.900755;4.687250;145.25
2021;5;39;Fondo Residual;17.73;4.900755;4.687250;382.10
2021;5;38;Venta de Acciones;0.00;4.900755;4.687250;0.00
2021;5;37;Otros Recursos de Capital;24.47;4.900755;4.687250;527.35
2021;5;36;Reembolsos de Prestamos;38.92;4.900755;4.687250;838.77
2021;5;35;Reembolsos de Obras Publicas;0.00;4.900755;4.687250;0.00
2021;5;34;V. Recursos de Capital;63.39;4.900755;4.687250;1366.12
2021;5;33;IV.Resultado Economico Neto de Remesas;1565.79;4.900755;4.687250;33744.39
2021;5;32;Remesas EMT;142.20;4.900755;4.687250;3064.56
2021;5;31;Remesas ATM;137.88;4.900755;4.687250;2971.46
2021;5;30;Resultado Economico con Remesas;1845.87;4.900755;4.687250;39780.40
2021;5;29;Otras Erogaciones Corrientes;1.30;4.900755;4.687250;28.02
2021;5;28;Otras Transferencias;2247.49;4.900755;4.687250;48435.72
2021;5;27;Municipios;3273.44;4.900755;4.687250;70546.00
2021;5;26;Transferencias a Municipios y Otros;5520.93;4.900755;4.687250;118981.72
2021;5;25;Intereses y Gastos de la Deuda;1480.95;4.900755;4.687250;31916.00
2021;5;24;Otros Servicios;1436.87;4.900755;4.687250;30966.03
2021;5;23;Bienes Corrientes;1207.16;4.900755;4.687250;26015.54
2021;5;22;Locaciones de Servicio;47.66;4.900755;4.687250;1027.12
2021;5;21;Personal;7817.71;4.900755;4.687250;168479.70
2021;5;20;Erogaciones Corrientes;17512.58;4.900755;4.687250;377414.13
2021;5;19;Aportes no Reintegrables;489.10;4.900755;4.687250;10540.61
2021;5;18;Coparticipacion Vial;34.85;4.900755;4.687250;751.05
2021;5;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;185.36;4.900755;4.687250;3994.70
2021;5;16;Regimenes Especiales Nacionales s/Financ. Educativo;1810.16;4.900755;4.687250;39010.81
2021;5;15;Coparticipacion Federal + Financ. Educativo;9179.16;4.900755;4.687250;197820.35
2021;5;14;De Origen Nacional;11698.63;4.900755;4.687250;252117.52
2021;5;13;Otros no Tributarios;875.86;4.900755;4.687250;18875.68
2021;5;12;Remesas del Instituto de Juegos y Casino;0.00;4.900755;4.687250;0.00
2021;5;11;Tasas Retributivas de Servicios;283.32;4.900755;4.687250;6105.84
2021;5;10;Regalias;1037.97;4.900755;4.687250;22369.32
2021;5;9;No Tributarios;2197.15;4.900755;4.687250;47350.84
2021;5;8;Otros Tributarios;23.56;4.900755;4.687250;507.74
2021;5;7;Sellos y Tasas de Justicia;613.69;4.900755;4.687250;13225.65
2021;5;6;Inmobiliario;218.29;4.900755;4.687250;4704.37
2021;5;5;Automotor;388.32;4.900755;4.687250;8368.70
2021;5;4;Ingresos Brutos;4218.81;4.900755;4.687250;90919.70
2021;5;3;Tributarios;5462.67;4.900755;4.687250;117726.16
2021;5;2;De Origen Provincial;7659.82;4.900755;4.687250;165077.01
2021;5;1;Recursos Corrientes;19358.45;4.900755;4.687250;417194.52
2021;6;55;Resultado Operativo - Amortizacion de la D Consolidada;-408.74;5.074581;4.836049;-8507.03
2021;6;54;Amortizacion de la Deuda Consolidada;2398.43;5.074581;4.836049;49918.08
2021;6;53;IX. Resultado Operativo (VIII-IX);1989.69;5.074581;4.836049;41411.05
2021;6;52;VIII. Egresos Totales (II+V+VI+VII);20346.25;5.074581;4.836049;423462.73
2021;6;51;VII. Ingresos Totales (I+IV);22335.94;5.074581;4.836049;464873.78
2021;6;50;Otros;0.00;5.074581;4.836049;0.00
2021;6;49;Compra de Acciones, Titulos, Valores, Otros;8.96;5.074581;4.836049;186.48
2021;6;48;Prestamos;10.01;5.074581;4.836049;208.34
2021;6;47;Inversion Financiera;18.97;5.074581;4.836049;394.82
2021;6;46;al Sector Privado;0.00;5.074581;4.836049;0.00
2021;6;45;al Sector Publico+Remesas al IPV;118.62;5.074581;4.836049;2468.82
2021;6;44;Transferencias para financiar Erogaciones de Capital;118.62;5.074581;4.836049;2468.82
2021;6;43;Trabajos Publicos;451.51;5.074581;4.836049;9397.19
2021;6;42;Bienes de Capital;71.15;5.074581;4.836049;1480.83
2021;6;41;VI. Erogaciones de Capital;660.25;5.074581;4.836049;13741.66
2021;6;40;Resto Otros Recursos de Capital;129.84;5.074581;4.836049;2702.34
2021;6;39;Fondo Residual;1.09;5.074581;4.836049;22.69
2021;6;38;Venta de Acciones;0.00;5.074581;4.836049;0.00
2021;6;37;Otros Recursos de Capital;130.93;5.074581;4.836049;2725.02
2021;6;36;Reembolsos de Prestamos;5.13;5.074581;4.836049;106.77
2021;6;35;Reembolsos de Obras Publicas;0.00;5.074581;4.836049;0.00
2021;6;34;V. Recursos de Capital;136.06;5.074581;4.836049;2831.79
2021;6;33;IV.Resultado Economico Neto de Remesas;2513.88;5.074581;4.836049;52320.92
2021;6;32;Remesas EMT;87.20;5.074581;4.836049;1814.88
2021;6;31;Remesas ATM;145.79;5.074581;4.836049;3034.30
2021;6;30;Resultado Economico con Remesas;2746.87;5.074581;4.836049;57170.10
2021;6;29;Otras Erogaciones Corrientes;1.30;5.074581;4.836049;27.06
2021;6;28;Otras Transferencias;2333.85;5.074581;4.836049;48573.99
2021;6;27;Municipios;3080.49;5.074581;4.836049;64113.67
2021;6;26;Transferencias a Municipios y Otros;5414.34;5.074581;4.836049;112687.66
2021;6;25;Intereses y Gastos de la Deuda;370.52;5.074581;4.836049;7711.56
2021;6;24;Otros Servicios;1535.95;5.074581;4.836049;31967.44
2021;6;23;Bienes Corrientes;1036.32;5.074581;4.836049;21568.74
2021;6;22;Locaciones de Servicio;45.35;5.074581;4.836049;943.86
2021;6;21;Personal;11049.23;5.074581;4.836049;229965.58
2021;6;20;Erogaciones Corrientes;19453.01;5.074581;4.836049;404871.90
2021;6;19;Aportes no Reintegrables;136.48;5.074581;4.836049;2840.53
2021;6;18;Coparticipacion Vial;91.54;5.074581;4.836049;1905.21
2021;6;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;185.36;5.074581;4.836049;3857.86
2021;6;16;Regimenes Especiales Nacionales s/Financ. Educativo;1956.06;5.074581;4.836049;40711.11
2021;6;15;Coparticipacion Federal + Financ. Educativo;11219.46;5.074581;4.836049;233508.54
2021;6;14;De Origen Nacional;13588.90;5.074581;4.836049;282823.26
2021;6;13;Otros no Tributarios;1090.10;5.074581;4.836049;22688.05
2021;6;12;Remesas del Instituto de Juegos y Casino;0.00;5.074581;4.836049;0.00
2021;6;11;Tasas Retributivas de Servicios;285.20;5.074581;4.836049;5935.81
2021;6;10;Regalias;1081.54;5.074581;4.836049;22509.89
2021;6;9;No Tributarios;2456.84;5.074581;4.836049;51133.76
2021;6;8;Otros Tributarios;21.17;5.074581;4.836049;440.61
2021;6;7;Sellos y Tasas de Justicia;565.75;5.074581;4.836049;11774.85
2021;6;6;Inmobiliario;188.34;5.074581;4.836049;3919.89
2021;6;5;Automotor;555.91;5.074581;4.836049;11570.05
2021;6;4;Ingresos Brutos;4822.97;5.074581;4.836049;100379.58
2021;6;3;Tributarios;6154.14;5.074581;4.836049;128084.98
2021;6;2;De Origen Provincial;8610.98;5.074581;4.836049;179218.73
2021;6;1;Recursos Corrientes;22199.88;5.074581;4.836049;462041.99
2021;7;55;Resultado Operativo - Amortizacion de la D Consolidada;4718.49;5.235377;4.980987;95188.85
2021;7;54;Amortizacion de la Deuda Consolidada;660.37;5.235377;4.980987;13322.03
2021;7;53;IX. Resultado Operativo (VIII-IX);5378.86;5.235377;4.980987;108510.88
2021;7;52;VIII. Egresos Totales (II+V+VI+VII);19261.59;5.235377;4.980987;388575.29
2021;7;51;VII. Ingresos Totales (I+IV);24640.45;5.235377;4.980987;497086.18
2021;7;50;Otros;0.00;5.235377;4.980987;0.00
2021;7;49;Compra de Acciones, Titulos, Valores, Otros;759.54;5.235377;4.980987;15322.64
2021;7;48;Prestamos;10.50;5.235377;4.980987;211.82
2021;7;47;Inversion Financiera;770.04;5.235377;4.980987;15534.47
2021;7;46;al Sector Privado;0.00;5.235377;4.980987;0.00
2021;7;45;al Sector Publico+Remesas al IPV;175.56;5.235377;4.980987;3541.67
2021;7;44;Transferencias para financiar Erogaciones de Capital;175.56;5.235377;4.980987;3541.67
2021;7;43;Trabajos Publicos;388.10;5.235377;4.980987;7829.37
2021;7;42;Bienes de Capital;58.79;5.235377;4.980987;1186.00
2021;7;41;VI. Erogaciones de Capital;1392.49;5.235377;4.980987;28091.51
2021;7;40;Resto Otros Recursos de Capital;4714.82;5.235377;4.980987;95114.81
2021;7;39;Fondo Residual;0.78;5.235377;4.980987;15.74
2021;7;38;Venta de Acciones;0.00;5.235377;4.980987;0.00
2021;7;37;Otros Recursos de Capital;4715.60;5.235377;4.980987;95130.55
2021;7;36;Reembolsos de Prestamos;5.33;5.235377;4.980987;107.53
2021;7;35;Reembolsos de Obras Publicas;0.00;5.235377;4.980987;0.00
