,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
33708,33708,58,admin.,married,secondary,no,310,yes,yes,cellular,21,apr,75,1,-1,0,unknown,no
33709,33709,34,services,married,secondary,no,0,yes,no,cellular,21,apr,95,1,-1,0,unknown,no
33710,33710,71,retired,married,tertiary,no,1486,no,no,telephone,21,apr,110,3,-1,0,unknown,no
33711,33711,37,management,married,tertiary,no,585,yes,no,cellular,21,apr,47,2,-1,0,unknown,no
33712,33712,59,retired,married,secondary,no,1080,no,no,cellular,21,apr,645,2,-1,0,unknown,no
33713,33713,26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,-1,0,unknown,yes
33714,33714,46,management,divorced,tertiary,no,4629,no,no,cellular,21,apr,446,1,-1,0,unknown,no
33715,33715,30,blue-collar,single,unknown,no,6281,no,no,cellular,21,apr,149,2,-1,0,unknown,yes
33716,33716,29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success,yes
33717,33717,67,retired,single,tertiary,no,2144,no,no,telephone,21,apr,847,2,-1,0,unknown,yes
33718,33718,31,management,single,tertiary,no,354,no,no,cellular,21,apr,242,2,-1,0,unknown,yes
33719,33719,78,retired,married,primary,no,8556,no,no,telephone,21,apr,137,2,-1,0,unknown,yes
33720,33720,45,unknown,divorced,unknown,no,0,no,no,cellular,21,apr,278,3,-1,0,unknown,yes
33721,33721,29,blue-collar,single,secondary,no,2,yes,yes,cellular,21,apr,379,5,-1,0,unknown,yes
33722,33722,39,admin.,married,tertiary,no,1108,no,no,cellular,21,apr,204,1,-1,0,unknown,yes
33723,33723,45,management,married,tertiary,no,212,no,no,cellular,21,apr,65,2,-1,0,unknown,yes
33724,33724,37,management,married,tertiary,no,4174,no,no,cellular,22,apr,183,5,-1,0,unknown,no
33725,33725,63,admin.,married,secondary,no,-40,no,no,cellular,22,apr,99,3,-1,0,unknown,no
33726,33726,30,student,single,primary,no,1527,no,no,telephone,22,apr,94,7,-1,0,unknown,no
33727,33727,39,admin.,single,secondary,no,720,yes,no,telephone,22,apr,154,8,14,5,other,no
33728,33728,44,technician,single,unknown,no,509,no,no,cellular,22,apr,71,7,-1,0,unknown,no
33729,33729,71,retired,divorced,tertiary,no,780,no,no,telephone,22,apr,220,1,-1,0,unknown,no
33730,33730,29,management,married,tertiary,no,482,no,no,cellular,22,apr,79,1,-1,0,unknown,no
33731,33731,66,blue-collar,married,primary,no,2552,no,no,telephone,22,apr,186,4,-1,0,unknown,no
33732,33732,31,management,married,tertiary,no,2984,no,no,cellular,22,apr,343,5,-1,0,unknown,no
33733,33733,45,technician,married,tertiary,no,5110,no,no,cellular,22,apr,341,2,-1,0,unknown,yes
33734,33734,32,management,single,tertiary,no,10281,no,no,cellular,22,apr,400,1,-1,0,unknown,yes
33735,33735,36,student,single,secondary,no,17,no,no,cellular,22,apr,621,1,-1,0,unknown,yes
33736,33736,41,unknown,single,unknown,no,942,no,no,cellular,22,apr,219,1,-1,0,unknown,yes
33737,33737,38,technician,married,secondary,no,0,yes,no,cellular,22,apr,315,1,-1,0,unknown,yes
33738,33738,34,management,married,tertiary,no,136,yes,no,cellular,22,apr,156,1,-1,0,unknown,no
33739,33739,41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314,1,239,13,failure,yes
33740,33740,64,technician,married,tertiary,no,826,no,no,telephone,22,apr,101,1,-1,0,unknown,no
33741,33741,64,management,married,tertiary,no,679,no,no,telephone,22,apr,135,3,-1,0,unknown,no
33742,33742,32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success,yes
33743,33743,69,housemaid,married,primary,no,1080,no,no,cellular,22,apr,164,2,-1,0,unknown,no
33744,33744,33,admin.,married,tertiary,no,882,no,no,cellular,22,apr,104,1,183,4,failure,yes
33745,33745,39,services,married,secondary,no,1442,no,no,cellular,22,apr,70,3,-1,0,unknown,no
33746,33746,30,services,married,tertiary,no,81,no,no,cellular,22,apr,145,1,-1,0,unknown,yes
33747,33747,65,retired,married,primary,no,276,no,no,cellular,22,apr,229,1,-1,0,unknown,yes
33748,33748,45,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes
33749,33749,42,self-employed,married,tertiary,no,10072,no,no,cellular,22,apr,102,1,-1,0,unknown,no
33750,33750,66,retired,married,tertiary,no,2262,no,no,cellular,22,apr,155,1,-1,0,unknown,no
33751,33751,75,retired,married,tertiary,no,2991,no,no,cellular,22,apr,240,1,-1,0,unknown,yes
33752,33752,75,admin.,married,unknown,no,1093,no,no,cellular,22,apr,369,1,-1,0,unknown,no
33753,33753,65,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,416,1,-1,0,unknown,yes
33754,33754,53,management,married,tertiary,no,3754,no,no,cellular,22,apr,307,1,278,2,failure,yes
33755,33755,40,management,married,primary,no,395,yes,no,cellular,22,apr,232,4,-1,0,unknown,yes
33756,33756,69,retired,divorced,tertiary,no,247,no,no,cellular,22,apr,138,2,-1,0,unknown,yes
33757,33757,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown,yes
33758,33758,52,admin.,married,secondary,no,0,no,no,cellular,22,apr,91,2,275,1,failure,no
33759,33759,31,admin.,single,tertiary,no,676,yes,no,cellular,22,apr,124,2,343,2,other,yes
33760,33760,25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,unknown,yes
33761,33761,34,management,married,tertiary,no,0,no,no,cellular,22,apr,176,1,-1,0,unknown,no
33762,33762,30,admin.,single,secondary,no,40,no,no,cellular,22,apr,382,2,-1,0,unknown,no
33763,33763,31,self-employed,single,tertiary,no,1734,no,no,cellular,22,apr,116,4,-1,0,unknown,no
33764,33764,37,technician,married,secondary,no,0,yes,no,cellular,22,apr,1288,3,-1,0,unknown,yes
33765,33765,32,management,single,tertiary,no,2069,no,no,cellular,22,apr,545,1,-1,0,unknown,yes
33766,33766,82,retired,married,unknown,no,211,no,no,telephone,22,apr,195,3,-1,0,unknown,no
33767,33767,53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,yes
33768,33768,45,management,married,tertiary,no,506,no,no,cellular,23,apr,229,2,-1,0,unknown,yes
33769,33769,45,unemployed,married,secondary,no,383,no,no,cellular,23,apr,293,1,-1,0,unknown,no
33770,33770,35,management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes
33771,33771,53,admin.,single,secondary,no,1958,no,no,telephone,23,apr,164,4,-1,0,unknown,no
33772,33772,32,blue-collar,single,secondary,no,228,no,no,telephone,23,apr,67,3,-1,0,unknown,no
33773,33773,52,management,married,secondary,no,5193,no,no,cellular,23,apr,477,2,-1,0,unknown,no
33774,33774,19,student,single,primary,no,1247,no,no,cellular,23,apr,94,1,-1,0,unknown,no
33775,33775,74,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,0,unknown,yes
33776,33776,37,management,married,tertiary,no,0,yes,no,cellular,23,apr,242,5,153,7,failure,yes
33777,33777,81,retired,married,primary,no,122,no,no,telephone,23,apr,201,1,-1,0,unknown,no
33778,33778,29,self-employed,married,tertiary,no,246,no,no,cellular,23,apr,90,14,-1,0,unknown,no
33779,33779,59,blue-collar,married,primary,no,1939,no,no,cellular,23,apr,172,1,-1,0,unknown,yes
33780,33780,76,management,married,unknown,no,1780,yes,no,telephone,23,apr,413,3,-1,0,unknown,yes
33781,33781,39,admin.,married,tertiary,no,722,no,no,telephone,23,apr,141,1,-1,0,unknown,no
33782,33782,22,admin.,single,secondary,no,61,no,no,cellular,23,apr,117,1,-1,0,unknown,no
33783,33783,25,blue-collar,single,secondary,no,0,no,no,cellular,23,apr,163,1,-1,0,unknown,yes
33784,33784,62,unemployed,married,secondary,no,1625,no,no,telephone,23,apr,155,1,-1,0,unknown,no
33785,33785,27,services,single,secondary,no,955,no,no,cellular,23,apr,206,1,-1,0,unknown,yes
33786,33786,39,admin.,married,secondary,no,732,no,no,cellular,23,apr,522,4,-1,0,unknown,yes
33787,33787,32,admin.,single,secondary,no,314,no,yes,cellular,23,apr,91,4,156,1,other,no
33788,33788,24,services,single,unknown,no,2022,no,no,cellular,23,apr,159,4,-1,0,unknown,yes
33789,33789,19,student,single,secondary,no,96,no,no,cellular,23,apr,106,3,-1,0,unknown,no
33790,33790,28,blue-collar,single,tertiary,no,4099,no,no,cellular,23,apr,116,4,-1,0,unknown,yes
33791,33791,67,retired,single,tertiary,no,3377,no,no,telephone,23,apr,77,2,-1,0,unknown,no
33792,33792,30,admin.,married,secondary,no,482,no,no,cellular,23,apr,86,1,-1,0,unknown,no
33793,33793,51,management,married,tertiary,no,4917,no,no,cellular,23,apr,113,1,-1,0,unknown,yes
33794,33794,66,retired,married,primary,no,2883,no,no,cellular,23,apr,158,1,-1,0,unknown,yes
33795,33795,28,unemployed,single,primary,no,1374,no,no,cellular,23,apr,203,4,-1,0,unknown,yes
33796,33796,49,management,single,tertiary,no,493,no,no,cellular,23,apr,191,1,-1,0,unknown,no
33797,33797,34,technician,single,tertiary,no,144,yes,yes,cellular,23,apr,115,16,-1,0,unknown,no
33798,33798,29,management,single,tertiary,no,224,yes,no,cellular,24,apr,65,2,81,3,failure,yes
33799,33799,43,admin.,married,secondary,no,-169,yes,no,cellular,24,apr,219,1,-1,0,unknown,no
33800,33800,46,services,single,unknown,no,454,no,no,cellular,24,apr,155,9,-1,0,unknown,no
33801,33801,33,services,single,tertiary,no,692,no,no,cellular,24,apr,86,1,-1,0,unknown,no
33802,33802,30,management,single,tertiary,no,398,no,no,cellular,24,apr,235,2,-1,0,unknown,yes
33803,33803,72,retired,married,primary,no,763,no,no,cellular,24,apr,384,2,-1,0,unknown,yes
33804,33804,27,management,single,tertiary,no,88,no,no,cellular,24,apr,65,2,-1,0,unknown,no
33805,33805,58,blue-collar,married,secondary,no,3027,yes,no,cellular,24,apr,160,1,-1,0,unknown,yes
33806,33806,52,admin.,married,secondary,no,722,no,no,cellular,24,apr,60,3,-1,0,unknown,no
33807,33807,35,technician,single,secondary,no,183,no,no,cellular,24,apr,78,2,-1,0,unknown,no
33808,33808,32,management,single,tertiary,no,2974,yes,no,cellular,24,apr,227,1,4,1,failure,yes
33809,33809,31,technician,single,tertiary,no,1081,no,no,cellular,24,apr,202,5,261,2,failure,yes
33810,33810,75,retired,divorced,primary,no,18,no,no,cellular,24,apr,222,4,-1,0,unknown,no
33811,33811,72,retired,married,primary,no,796,no,no,cellular,24,apr,173,2,-1,0,unknown,no
33812,33812,36,admin.,married,secondary,no,0,yes,no,cellular,24,apr,83,2,-1,0,unknown,no
33813,33813,29,management,married,tertiary,no,4328,no,no,cellular,27,apr,121,8,-1,0,unknown,no
33814,33814,23,student,single,tertiary,no,577,no,no,cellular,27,apr,44,3,-1,0,unknown,no
33815,33815,71,technician,married,tertiary,no,383,no,no,cellular,27,apr,388,3,-1,0,unknown,yes
33816,33816,41,unemployed,married,secondary,no,0,yes,yes,telephone,27,apr,89,12,-1,0,unknown,no
33817,33817,30,student,single,secondary,no,5836,no,no,cellular,27,apr,165,2,-1,0,unknown,no
33818,33818,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,yes
33819,33819,53,admin.,divorced,tertiary,no,122,no,no,cellular,27,apr,98,1,-1,0,unknown,no
33820,33820,24,student,single,tertiary,no,3415,no,no,cellular,27,apr,97,1,-1,0,unknown,yes
33821,33821,31,management,married,tertiary,no,2395,no,no,cellular,27,apr,218,1,-1,0,unknown,no
33822,33822,25,services,single,secondary,no,7604,no,no,cellular,27,apr,107,1,-1,0,unknown,no
33823,33823,56,management,divorced,tertiary,no,3287,no,no,cellular,27,apr,497,1,-1,0,unknown,yes
33824,33824,65,retired,married,primary,no,3629,no,no,cellular,27,apr,148,1,-1,0,unknown,yes
33825,33825,26,admin.,single,tertiary,no,2170,yes,no,cellular,27,apr,398,1,-1,0,unknown,no
33826,33826,57,management,married,tertiary,no,813,no,no,cellular,27,apr,91,3,-1,0,unknown,no
33827,33827,72,self-employed,married,tertiary,no,132,no,no,cellular,27,apr,444,1,-1,0,unknown,yes
33828,33828,52,admin.,divorced,tertiary,no,0,yes,yes,cellular,27,apr,160,1,-1,0,unknown,no
33829,33829,44,management,married,tertiary,no,167,no,no,cellular,27,apr,96,2,-1,0,unknown,no
33830,33830,55,management,married,tertiary,no,6770,no,no,cellular,27,apr,167,1,-1,0,unknown,no
33831,33831,33,technician,married,unknown,no,1450,no,no,cellular,27,apr,81,1,-1,0,unknown,no
33832,33832,51,admin.,single,secondary,no,726,yes,no,cellular,27,apr,89,8,-1,0,unknown,yes
33833,33833,54,admin.,married,secondary,no,276,yes,yes,cellular,27,apr,66,1,-1,0,unknown,no
33834,33834,24,self-employed,single,tertiary,no,2376,no,no,cellular,27,apr,122,1,-1,0,unknown,yes
33835,33835,35,self-employed,married,tertiary,no,506,no,no,cellular,27,apr,144,1,-1,0,unknown,no
33836,33836,30,admin.,single,secondary,no,457,no,no,cellular,27,apr,90,2,-1,0,unknown,no
33837,33837,46,management,married,tertiary,no,213,no,no,telephone,27,apr,151,3,-1,0,unknown,no
33838,33838,35,technician,married,tertiary,no,629,yes,yes,cellular,27,apr,77,1,-1,0,unknown,no
33839,33839,36,housemaid,married,primary,no,531,no,no,cellular,28,apr,151,3,-1,0,unknown,no
33840,33840,55,services,married,secondary,no,1989,no,no,cellular,28,apr,139,2,-1,0,unknown,no
33841,33841,42,admin.,married,secondary,no,71,yes,yes,cellular,28,apr,165,3,-1,0,unknown,no
33842,33842,60,technician,married,primary,no,2301,no,no,cellular,28,apr,118,2,-1,0,unknown,no
33843,33843,47,management,divorced,tertiary,no,0,no,no,cellular,28,apr,186,2,-1,0,unknown,no
33844,33844,42,blue-collar,married,primary,no,784,no,no,cellular,28,apr,428,3,-1,0,unknown,no
33845,33845,70,retired,divorced,primary,no,383,no,no,cellular,28,apr,50,2,-1,0,unknown,no
33846,33846,77,retired,married,secondary,no,1208,no,no,telephone,28,apr,72,4,-1,0,unknown,no
33847,33847,62,retired,married,secondary,no,1486,no,no,cellular,28,apr,56,2,-1,0,unknown,no
33848,33848,34,technician,married,tertiary,no,0,yes,yes,cellular,28,apr,101,2,-1,0,unknown,no
33849,33849,68,retired,married,secondary,no,20723,yes,no,cellular,28,apr,318,2,-1,0,unknown,no
33850,33850,33,blue-collar,single,tertiary,no,3446,yes,no,cellular,28,apr,83,2,-1,0,unknown,no
33851,33851,31,admin.,married,tertiary,no,608,yes,no,cellular,29,apr,89,2,-1,0,unknown,no
33852,33852,35,blue-collar,married,secondary,no,149,yes,no,cellular,29,apr,507,3,349,1,other,yes
33853,33853,34,blue-collar,married,secondary,no,640,yes,no,cellular,29,apr,636,2,-1,0,unknown,yes
33854,33854,29,admin.,married,secondary,no,7707,yes,no,cellular,29,apr,961,2,334,2,failure,yes
33855,33855,25,technician,single,tertiary,no,0,yes,no,cellular,29,apr,80,7,-1,0,unknown,no
33856,33856,62,blue-collar,married,primary,no,115,no,no,telephone,29,apr,75,3,-1,0,unknown,no
33857,33857,31,management,single,tertiary,no,4319,yes,no,cellular,29,apr,153,4,161,1,failure,no
33858,33858,26,management,single,tertiary,no,6791,no,no,telephone,29,apr,164,23,-1,0,unknown,no
33859,33859,58,technician,married,secondary,no,760,yes,no,cellular,29,apr,85,7,-1,0,unknown,no
33860,33860,73,retired,married,primary,no,542,no,no,telephone,29,apr,107,5,-1,0,unknown,no
33861,33861,30,technician,single,tertiary,no,53,no,no,cellular,29,apr,375,1,-1,0,unknown,yes
33862,33862,28,entrepreneur,single,tertiary,no,104,no,no,cellular,30,apr,170,1,-1,0,unknown,no
33863,33863,47,housemaid,married,secondary,no,3940,yes,no,cellular,30,apr,211,1,87,1,other,no
33864,33864,34,management,single,tertiary,no,612,no,no,cellular,30,apr,192,1,-1,0,unknown,no
33865,33865,41,management,married,tertiary,no,2226,no,no,cellular,30,apr,179,1,-1,0,unknown,no
33866,33866,35,technician,married,secondary,no,35,yes,no,cellular,30,apr,358,1,-1,0,unknown,no
33867,33867,46,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523,1,87,2,other,yes
33868,33868,39,technician,single,secondary,no,15,yes,no,cellular,30,apr,510,1,-1,0,unknown,yes
33869,33869,30,admin.,single,secondary,no,213,no,no,cellular,30,apr,168,1,-1,0,unknown,no
33870,33870,45,management,married,tertiary,no,242,no,no,cellular,30,apr,587,1,-1,0,unknown,yes
33871,33871,28,admin.,single,secondary,no,377,no,no,cellular,30,apr,571,1,-1,0,unknown,yes
33872,33872,52,unemployed,married,secondary,no,94,no,no,cellular,30,apr,244,1,-1,0,unknown,yes
33873,33873,59,retired,married,primary,no,363,no,no,cellular,30,apr,400,1,-1,0,unknown,yes
33874,33874,29,management,married,tertiary,no,1441,yes,no,cellular,30,apr,185,1,85,2,success,no
33875,33875,35,admin.,single,tertiary,no,62,no,yes,cellular,30,apr,67,1,-1,0,unknown,no
33876,33876,38,services,married,secondary,no,1970,yes,no,cellular,30,apr,701,1,176,1,success,yes
33877,33877,47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes
33878,33878,52,unemployed,married,secondary,no,49,no,no,cellular,30,apr,117,1,-1,0,unknown,no
33879,33879,52,management,married,tertiary,no,193,no,no,cellular,30,apr,381,1,269,1,failure,yes
33880,33880,28,technician,single,secondary,no,113,no,no,cellular,30,apr,108,1,-1,0,unknown,no
33881,33881,38,management,married,tertiary,no,0,yes,no,cellular,30,apr,571,1,-1,0,unknown,yes
33882,33882,29,student,single,secondary,no,78,no,no,cellular,30,apr,239,1,-1,0,unknown,yes
33883,33883,41,management,married,tertiary,no,2767,no,no,cellular,30,apr,75,1,-1,0,unknown,no
33884,33884,36,unemployed,single,tertiary,no,1291,no,no,cellular,30,apr,195,1,86,1,success,yes
33885,33885,55,retired,married,secondary,no,6690,no,no,cellular,30,apr,534,1,-1,0,unknown,no
33886,33886,58,retired,married,tertiary,no,1425,no,no,cellular,30,apr,224,1,-1,0,unknown,yes
33887,33887,31,technician,married,tertiary,no,3382,no,no,cellular,30,apr,739,1,-1,0,unknown,yes
33888,33888,51,housemaid,married,primary,no,618,yes,yes,cellular,30,apr,277,1,85,1,failure,no
33889,33889,30,services,single,tertiary,no,803,no,no,cellular,30,apr,243,1,-1,0,unknown,no
33890,33890,59,retired,divorced,secondary,no,5583,yes,no,cellular,30,apr,720,1,-1,0,unknown,yes
33891,33891,48,admin.,married,secondary,no,344,no,no,cellular,30,apr,364,1,86,2,other,no
33892,33892,27,management,single,tertiary,no,828,no,no,cellular,30,apr,243,1,-1,0,unknown,no
33893,33893,59,retired,married,unknown,no,1116,no,no,cellular,30,apr,353,1,-1,0,unknown,no
33894,33894,47,blue-collar,married,secondary,no,1230,yes,no,cellular,30,apr,412,1,169,1,success,yes
33895,33895,26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,no
33896,33896,31,technician,single,secondary,no,4105,no,no,cellular,30,apr,264,1,-1,0,unknown,no
33897,33897,36,admin.,married,secondary,no,96,no,no,cellular,30,apr,208,1,87,1,success,yes
33898,33898,33,management,married,tertiary,no,158,no,no,cellular,30,apr,169,2,83,2,success,no
33899,33899,39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no
33900,33900,34,student,married,unknown,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown,no
33901,33901,42,services,single,secondary,no,3403,yes,no,cellular,30,apr,160,1,-1,0,unknown,no
33902,33902,45,management,married,tertiary,no,160,no,no,cellular,30,apr,619,1,-1,0,unknown,yes
33903,33903,49,technician,married,secondary,no,305,no,no,cellular,30,apr,401,1,-1,0,unknown,no
33904,33904,43,admin.,married,tertiary,no,279,yes,no,cellular,30,apr,155,1,164,1,failure,no
33905,33905,28,management,single,tertiary,no,320,yes,no,cellular,30,apr,239,1,-1,0,unknown,no
33906,33906,27,student,single,tertiary,no,1390,no,no,cellular,30,apr,152,1,-1,0,unknown,no
33907,33907,21,student,single,secondary,no,224,no,no,cellular,30,apr,871,1,-1,0,unknown,yes
33908,33908,23,student,single,secondary,no,0,no,no,cellular,30,apr,297,1,83,6,success,yes
33909,33909,47,blue-collar,married,secondary,no,1730,yes,no,cellular,30,apr,231,1,-1,0,unknown,yes
33910,33910,26,student,single,secondary,no,480,no,no,cellular,30,apr,104,1,-1,0,unknown,no
33911,33911,29,management,single,tertiary,no,697,no,no,cellular,30,apr,365,1,85,1,success,yes
33912,33912,25,management,single,tertiary,no,943,no,no,cellular,30,apr,512,1,-1,0,unknown,yes
33913,33913,60,housemaid,married,primary,no,1163,no,no,cellular,30,apr,470,8,-1,0,unknown,yes
33914,33914,37,technician,married,secondary,no,1458,no,no,cellular,30,apr,281,1,-1,0,unknown,yes
33915,33915,42,technician,single,unknown,no,11115,no,no,cellular,30,apr,328,1,-1,0,unknown,yes
33916,33916,59,management,married,tertiary,no,1729,no,no,cellular,30,apr,119,1,-1,0,unknown,no
33917,33917,49,admin.,married,secondary,no,3608,yes,no,cellular,30,apr,252,1,168,1,success,yes
33918,33918,33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes
33919,33919,59,technician,married,secondary,no,2308,no,no,cellular,30,apr,815,1,87,1,other,yes
33920,33920,58,management,divorced,tertiary,no,5701,no,no,cellular,30,apr,354,1,87,1,success,yes
33921,33921,44,blue-collar,married,unknown,no,1529,yes,no,cellular,30,apr,347,1,-1,0,unknown,yes
33922,33922,48,blue-collar,married,secondary,no,292,no,no,cellular,30,apr,271,1,79,1,success,yes
33923,33923,33,student,single,unknown,no,5969,no,no,cellular,30,apr,110,1,83,7,failure,no
33924,33924,29,management,single,tertiary,no,7345,no,no,cellular,30,apr,222,1,-1,0,unknown,no
33925,33925,30,technician,married,tertiary,no,606,yes,no,cellular,30,apr,551,1,-1,0,unknown,no
33926,33926,48,unemployed,married,secondary,no,11371,yes,no,cellular,30,apr,249,1,86,3,failure,no
33927,33927,34,self-employed,married,primary,no,7468,yes,yes,cellular,30,apr,383,1,-1,0,unknown,yes
33928,33928,32,admin.,married,secondary,no,0,yes,no,cellular,30,apr,177,2,-1,0,unknown,yes
33929,33929,42,technician,married,unknown,no,1559,no,no,cellular,30,apr,368,1,-1,0,unknown,yes
33930,33930,54,admin.,divorced,secondary,no,1693,no,no,cellular,30,apr,1277,1,87,2,other,yes
33931,33931,42,technician,married,tertiary,no,757,no,no,cellular,30,apr,354,1,79,1,success,yes
33932,33932,36,management,married,tertiary,no,-547,yes,no,cellular,30,apr,267,1,259,2,failure,no
33933,33933,42,blue-collar,married,primary,no,201,yes,no,cellular,30,apr,841,1,85,2,failure,yes
33934,33934,33,management,married,tertiary,no,1122,no,no,cellular,30,apr,187,10,-1,0,unknown,no
33935,33935,27,admin.,single,tertiary,no,662,no,no,cellular,30,apr,47,1,-1,0,unknown,no
33936,33936,32,services,married,secondary,no,580,yes,no,cellular,30,apr,69,1,-1,0,unknown,no
33937,33937,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,381,1,160,2,other,yes
33938,33938,37,blue-collar,married,secondary,no,1330,no,no,cellular,30,apr,390,1,-1,0,unknown,yes
33939,33939,37,management,divorced,tertiary,no,153,yes,no,cellular,30,apr,221,1,70,2,other,no
33940,33940,60,retired,married,secondary,no,89,no,no,cellular,30,apr,156,2,-1,0,unknown,no
33941,33941,35,admin.,married,secondary,no,-312,no,no,cellular,30,apr,116,1,21,1,failure,no
33942,33942,29,admin.,single,secondary,no,3794,no,no,cellular,30,apr,249,1,-1,0,unknown,no
33943,33943,29,student,single,secondary,no,314,no,no,cellular,30,apr,465,1,-1,0,unknown,yes
33944,33944,47,unknown,married,unknown,no,677,no,no,cellular,30,apr,900,2,86,2,failure,yes
33945,33945,47,retired,divorced,tertiary,no,1431,yes,no,cellular,30,apr,127,1,-1,0,unknown,no
33946,33946,26,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,394,1,-1,0,unknown,yes
33947,33947,46,blue-collar,married,secondary,no,1603,no,no,cellular,30,apr,279,1,-1,0,unknown,no
33948,33948,24,management,single,tertiary,no,2845,no,no,cellular,30,apr,779,2,-1,0,unknown,yes
33949,33949,34,admin.,single,secondary,no,-32,no,yes,cellular,30,apr,246,2,-1,0,unknown,yes
33950,33950,27,technician,single,tertiary,no,4003,no,no,cellular,30,apr,584,1,-1,0,unknown,no
33951,33951,55,retired,married,tertiary,no,357,yes,no,cellular,30,apr,878,1,-1,0,unknown,no
33952,33952,52,management,single,tertiary,no,2290,no,no,cellular,30,apr,195,2,268,2,other,no
33953,33953,30,management,single,tertiary,no,398,no,no,cellular,30,apr,554,1,6,2,success,yes
33954,33954,26,self-employed,single,tertiary,no,1078,no,no,cellular,30,apr,99,2,-1,0,unknown,no
33955,33955,32,services,married,secondary,no,386,no,no,cellular,30,apr,222,1,-1,0,unknown,no
33956,33956,45,self-employed,married,secondary,no,706,no,no,cellular,30,apr,78,2,176,1,success,no
33957,33957,36,technician,married,secondary,no,24,yes,no,cellular,30,apr,58,1,163,1,failure,no
33958,33958,33,management,married,tertiary,no,956,yes,no,cellular,30,apr,115,1,-1,0,unknown,no
33959,33959,46,technician,married,secondary,no,0,no,no,cellular,30,apr,200,1,259,2,other,yes
33960,33960,34,services,married,secondary,no,1337,no,no,cellular,30,apr,442,1,-1,0,unknown,yes
33961,33961,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success,yes
33962,33962,38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes
33963,33963,59,retired,married,secondary,no,493,no,no,cellular,30,apr,237,1,-1,0,unknown,yes
33964,33964,51,technician,married,tertiary,no,1347,yes,yes,cellular,30,apr,116,1,79,2,success,no
33965,33965,35,management,single,tertiary,no,1750,yes,no,cellular,30,apr,687,1,9,3,success,yes
33966,33966,25,management,single,tertiary,no,2305,no,no,cellular,30,apr,193,1,86,1,failure,no
33967,33967,33,technician,married,tertiary,no,4401,no,no,cellular,30,apr,439,1,-1,0,unknown,yes
33968,33968,35,management,married,tertiary,no,193,yes,no,cellular,30,apr,565,1,13,1,failure,yes
33969,33969,40,management,married,tertiary,no,2487,no,no,cellular,30,apr,126,1,-1,0,unknown,no
33970,33970,39,blue-collar,married,secondary,no,0,yes,no,cellular,30,apr,53,1,325,1,failure,no
33971,33971,28,student,single,secondary,no,20,no,no,telephone,30,apr,455,2,-1,0,unknown,no
33972,33972,33,admin.,married,secondary,no,1737,no,no,cellular,30,apr,524,2,-1,0,unknown,no
33973,33973,29,management,married,secondary,no,231,no,no,cellular,30,apr,80,1,-1,0,unknown,no
33974,33974,56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,yes
33975,33975,31,blue-collar,single,secondary,no,199,no,no,telephone,30,apr,110,1,-1,0,unknown,no
33976,33976,58,management,married,tertiary,no,1907,no,no,cellular,30,apr,258,2,160,7,other,no
33977,33977,26,admin.,single,secondary,no,1327,no,no,cellular,30,apr,104,1,31,4,failure,no
33978,33978,57,retired,married,tertiary,no,478,no,no,cellular,30,apr,70,1,84,1,failure,no
33979,33979,55,management,divorced,tertiary,no,5399,no,yes,cellular,30,apr,124,1,28,3,failure,no
33980,33980,26,retired,single,secondary,no,530,no,no,cellular,30,apr,308,1,-1,0,unknown,no
33981,33981,28,unemployed,single,secondary,no,434,yes,no,cellular,30,apr,257,1,-1,0,unknown,no
33982,33982,37,management,married,tertiary,no,5106,no,no,cellular,30,apr,244,1,-1,0,unknown,yes
33983,33983,33,admin.,married,secondary,no,920,no,no,cellular,30,apr,344,1,-1,0,unknown,yes
